node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
NOS1	DMD	4451263	4442574	9606.ENSP00000477999	9606.ENSP00000354923	0	0	0	0	0.074	0.472	0	0.703	0.842
CSRP3	MYL2	4449603	4433432	9606.ENSP00000431813	9606.ENSP00000228841	0	0	0	0	0.523	0.132	0	0.647	0.841
KCNQ2	CALM3	4442208	4436903	9606.ENSP00000352035	9606.ENSP00000291295	0	0	0	0	0.092	0.804	0	0.178	0.841
NCSTN	ADAM10	4437094	4434780	9606.ENSP00000294785	9606.ENSP00000260408	0	0	0	0	0.063	0	0	0.837	0.841
CALM3	CACNA1D	4436903	4436764	9606.ENSP00000291295	9606.ENSP00000288139	0	0	0	0	0.061	0.666	0	0.535	0.841
PIK3CD	ZAP70	4444876	4435526	9606.ENSP00000366563	9606.ENSP00000264972	0	0	0	0	0.095	0.124	0.8	0.115	0.841
DLG4	KCNA3	4446924	4443386	9606.ENSP00000382428	9606.ENSP00000358784	0	0	0	0	0.063	0.559	0	0.646	0.841
ITGAM	CD44	4449997	4448037	9606.ENSP00000441691	9606.ENSP00000398632	0	0	0	0	0.084	0	0	0.834	0.841
CD44	EGF	4448037	4435570	9606.ENSP00000398632	9606.ENSP00000265171	0	0	0	0	0	0	0	0.84	0.84
CACNA1S	CAV3	4442625	4441200	9606.ENSP00000355192	9606.ENSP00000341940	0	0	0	0	0.165	0.26	0	0.762	0.84
DYSF	DMD	4447438	4442574	9606.ENSP00000386881	9606.ENSP00000354923	0	0	0	0	0.062	0.08	0	0.829	0.84
SCN5A	NAV1	4448544	4442855	9606.ENSP00000410257	9606.ENSP00000356265	0	0	0	0	0	0	0	0.84	0.84
PSEN1	ADAM10	4439846	4434780	9606.ENSP00000326366	9606.ENSP00000260408	0	0	0	0	0.103	0	0	0.829	0.84
AR	ERBB2	4444436	4435897	9606.ENSP00000363822	9606.ENSP00000269571	0	0	0	0	0.067	0.077	0	0.829	0.84
NOS3	PLCG1	4437409	4433874	9606.ENSP00000297494	9606.ENSP00000244007	0	0	0	0	0.061	0	0.8	0.216	0.839
ACTG2	MYH1	4447434	4433356	9606.ENSP00000386857	9606.ENSP00000226207	0	0	0	0	0.066	0.365	0.54	0.481	0.839
RPL13A	MRPS5	4445957	4436025	9606.ENSP00000375730	9606.ENSP00000272418	0.167	0	0	0	0.508	0.556	0	0.222	0.839
CDKN2A	ERBB2	4448997	4435897	9606.ENSP00000418915	9606.ENSP00000269571	0	0	0	0	0	0.176	0	0.813	0.839
PTEN	MAPK1	4443848	4432880	9606.ENSP00000361021	9606.ENSP00000215832	0	0	0	0	0.064	0.261	0	0.786	0.839
CCND3	CREBBP	4444072	4435065	9606.ENSP00000362082	9606.ENSP00000262367	0	0	0	0	0.061	0.798	0	0.219	0.839
MAPK8	SMAD4	4446429	4441161	9606.ENSP00000378974	9606.ENSP00000341551	0	0	0	0	0.066	0	0	0.834	0.839
LUC7L3	PRPF40A	4449315	4447382	9606.ENSP00000425092	9606.ENSP00000386458	0	0	0	0	0.225	0.266	0.54	0.459	0.839
PTEN	CTNNB1	4443848	4441426	9606.ENSP00000361021	9606.ENSP00000344456	0	0	0	0	0.061	0.404	0	0.735	0.839
XPO1	NCBP1	4447170	4444514	9606.ENSP00000384863	9606.ENSP00000364289	0	0	0	0	0.211	0.358	0	0.707	0.839
MYC	SRC	4451407	4444215	9606.ENSP00000479618	9606.ENSP00000362680	0	0	0	0	0.05	0.061	0	0.833	0.838
PTEN	PDPK1	4443848	4441403	9606.ENSP00000361021	9606.ENSP00000344220	0	0	0	0	0.063	0	0	0.834	0.838
FKBP1A	RICTOR	4446979	4437335	9606.ENSP00000383003	9606.ENSP00000296782	0	0	0	0	0	0.264	0	0.79	0.838
CD44	CDH1	4448037	4434944	9606.ENSP00000398632	9606.ENSP00000261769	0	0	0	0	0	0	0	0.838	0.838
UBA52	MRPL24	4447538	4442484	9606.ENSP00000388107	9606.ENSP00000354525	0	0	0	0	0.517	0.616	0	0.196	0.837
KCNJ12	KCNJ4	4450719	4438228	9606.ENSP00000463778	9606.ENSP00000306497	0	0	0.424	0.966	0.186	0	0.8	0.937	0.837
LUC7L3	U2AF2	4449315	4438366	9606.ENSP00000425092	9606.ENSP00000307863	0	0	0	0	0.217	0.262	0.54	0.46	0.837
NOS1	HRAS	4451263	4448459	9606.ENSP00000477999	9606.ENSP00000407586	0	0	0	0	0	0	0.8	0.222	0.837
SCN4A	SCN9A	4447923	4447360	9606.ENSP00000396320	9606.ENSP00000386306	0	0	0	0.968	0	0.75	0.36	0.863	0.837
JUN	EGF	4443699	4435570	9606.ENSP00000360266	9606.ENSP00000265171	0	0	0	0	0	0	0	0.837	0.837
RUNX2	BMP4	4443746	4433931	9606.ENSP00000360493	9606.ENSP00000245451	0	0	0	0	0	0	0	0.837	0.837
SCN5A	SNTA1	4448544	4433015	9606.ENSP00000410257	9606.ENSP00000217381	0	0	0	0	0.061	0.447	0	0.711	0.837
CD44	SRC	4448037	4444215	9606.ENSP00000398632	9606.ENSP00000362680	0	0	0	0	0	0.389	0	0.744	0.837
TSC2	SIRT1	4433091	4432849	9606.ENSP00000219476	9606.ENSP00000212015	0	0	0	0	0	0.379	0	0.748	0.837
RPL13A	MRPS10	4445957	4432631	9606.ENSP00000375730	9606.ENSP00000053468	0.167	0	0	0	0.498	0.558	0	0.221	0.836
JUN	CDK4	4443699	4434582	9606.ENSP00000360266	9606.ENSP00000257904	0	0	0	0	0.061	0.287	0	0.774	0.836
CRKL	MAPK1	4441611	4432880	9606.ENSP00000346300	9606.ENSP00000215832	0	0	0	0	0.144	0.681	0	0.449	0.836
ESR1	EGF	4448358	4435570	9606.ENSP00000405330	9606.ENSP00000265171	0	0	0	0	0	0	0	0.836	0.836
CAMK2A	CREBBP	4446806	4435065	9606.ENSP00000381412	9606.ENSP00000262367	0	0	0	0	0.063	0	0.8	0.198	0.836
DPP6	KCND3	4444940	4439291	9606.ENSP00000367001	9606.ENSP00000319591	0	0	0	0	0.16	0	0	0.812	0.836
CACNA1A	CALM2	4442347	4436014	9606.ENSP00000353362	9606.ENSP00000272298	0	0	0	0	0.061	0.806	0	0.173	0.836
MAPK1	MAPK12	4432880	4432867	9606.ENSP00000215832	9606.ENSP00000215659	0	0	0.406	0.91	0	0.14	0.8	0.654	0.836
MYH7	MYL7	4441728	4433281	9606.ENSP00000347507	9606.ENSP00000223364	0	0	0	0	0.203	0.265	0	0.742	0.836
SCN9A	NAV1	4447360	4442855	9606.ENSP00000386306	9606.ENSP00000356265	0	0	0	0	0	0	0	0.836	0.836
CDK1	GJA1	4446389	4436500	9606.ENSP00000378699	9606.ENSP00000282561	0	0	0	0	0	0	0.8	0.213	0.835
HMMR	FOXM1	4446202	4441245	9606.ENSP00000377492	9606.ENSP00000342307	0	0	0	0	0.785	0	0	0.266	0.835
IRS1	ERBB2	4438085	4435897	9606.ENSP00000304895	9606.ENSP00000269571	0	0	0	0	0.079	0.204	0.6	0.503	0.835
CDC45	FOXM1	4448376	4441245	9606.ENSP00000405726	9606.ENSP00000342307	0	0	0	0	0.795	0	0	0.23	0.835
TNNT3	MYH1	4436281	4433356	9606.ENSP00000278317	9606.ENSP00000226207	0	0	0	0	0.575	0.157	0	0.577	0.835
NKX2-5	GATA5	4439951	4434268	9606.ENSP00000327758	9606.ENSP00000252997	0	0	0	0	0.064	0.185	0	0.801	0.835
CKS2	CDK6	4444630	4435642	9606.ENSP00000364976	9606.ENSP00000265734	0	0	0	0	0.223	0.385	0.54	0.34	0.835
RPL13A	MRPL12	4445957	4440491	9606.ENSP00000375730	9606.ENSP00000333837	0.149	0	0	0	0.502	0.56	0	0.222	0.835
PRKACG	GRIN1	4444863	4443769	9606.ENSP00000366488	9606.ENSP00000360608	0	0	0	0	0	0.185	0.6	0.536	0.835
BRCA1	ERBB2	4448999	4435897	9606.ENSP00000418960	9606.ENSP00000269571	0	0	0	0	0	0	0	0.835	0.835
CAV3	CAV2	4441200	4433246	9606.ENSP00000341940	9606.ENSP00000222693	0	0	0	0.851	0.062	0.057	0.8	0.943	0.834
INS	JUN	4446661	4443699	9606.ENSP00000380432	9606.ENSP00000360266	0	0	0	0	0	0	0	0.833	0.834
CDKN3	CKS1B	4440665	4438654	9606.ENSP00000335357	9606.ENSP00000311083	0	0	0	0	0.777	0.047	0	0.28	0.834
MAPK8	HSP90AA1	4446429	4440643	9606.ENSP00000378974	9606.ENSP00000335153	0	0	0	0	0	0.379	0	0.743	0.834
ESR1	CAV1	4448358	4440933	9606.ENSP00000405330	9606.ENSP00000339191	0	0	0	0	0	0.4	0	0.734	0.834
ZAP70	PIK3R3	4435526	4435132	9606.ENSP00000264972	9606.ENSP00000262741	0	0	0	0	0	0.085	0.8	0.169	0.834
CDKN1A	CDC6	4447168	4432832	9606.ENSP00000384849	9606.ENSP00000209728	0	0	0	0	0.062	0.667	0	0.512	0.834
VR1	PRKACB	4450642	4443602	9606.ENSP00000461007	9606.ENSP00000359719	0	0	0	0	0.061	0.19	0.8	0	0.834
MAPK8	MMP9	4446429	4443919	9606.ENSP00000378974	9606.ENSP00000361405	0	0	0	0	0	0	0	0.833	0.834
HMMR	CKS2	4446202	4444630	9606.ENSP00000377492	9606.ENSP00000364976	0	0	0	0	0.788	0	0	0.249	0.834
CDKN1B	TSC2	4433436	4433091	9606.ENSP00000228872	9606.ENSP00000219476	0	0	0	0	0	0.467	0	0.699	0.833
HRAS	SMAD4	4448459	4441161	9606.ENSP00000407586	9606.ENSP00000341551	0	0	0	0	0.063	0.171	0	0.802	0.833
ILF3	HNRNPU	4448304	4436526	9606.ENSP00000404121	9606.ENSP00000283179	0	0	0	0	0.714	0.101	0	0.403	0.833
MYC	FOXM1	4451407	4441245	9606.ENSP00000479618	9606.ENSP00000342307	0	0	0	0	0.088	0.348	0	0.741	0.833
SMAD2	SKP1	4435021	4433537	9606.ENSP00000262160	9606.ENSP00000231487	0	0	0	0	0.061	0	0.8	0.187	0.833
SMAD3	SKP1	4440414	4433537	9606.ENSP00000332973	9606.ENSP00000231487	0	0	0	0	0.06	0	0.8	0.187	0.833
GJA5	NKX2-5	4451860	4439951	9606.ENSP00000484552	9606.ENSP00000327758	0	0	0	0	0	0	0	0.832	0.833
PTEN	SIRT1	4443848	4432849	9606.ENSP00000361021	9606.ENSP00000212015	0	0	0	0	0.063	0.13	0	0.81	0.833
RPL13A	MRPS11	4445957	4439124	9606.ENSP00000375730	9606.ENSP00000317376	0.167	0	0	0	0.488	0.556	0	0.222	0.832
KCNMB3	KCNMB1	4439278	4436150	9606.ENSP00000319370	9606.ENSP00000274629	0	0	0	0.797	0	0	0.8	0.818	0.832
HSP90AA1	CAV2	4440643	4433246	9606.ENSP00000335153	9606.ENSP00000222693	0	0	0	0	0	0	0.8	0.197	0.832
MYH3	ACTG2	4450739	4447434	9606.ENSP00000464317	9606.ENSP00000386857	0	0	0	0	0.065	0.325	0.54	0.491	0.832
RPL13A	MRPL2	4445957	4445791	9606.ENSP00000375730	9606.ENSP00000373404	0.167	0	0	0	0.488	0.556	0	0.222	0.832
WEE1	HSP90AA1	4448214	4440643	9606.ENSP00000402084	9606.ENSP00000335153	0	0	0	0	0	0.469	0	0.696	0.832
GRIN1	PRKACA	4443769	4438521	9606.ENSP00000360608	9606.ENSP00000309591	0	0	0	0	0	0.185	0.8	0.055	0.832
ACTG2	MYH6	4447434	4447300	9606.ENSP00000386857	9606.ENSP00000386041	0	0	0	0	0.088	0.325	0.54	0.479	0.832
RPL13A	MRPS15	4445957	4444114	9606.ENSP00000375730	9606.ENSP00000362208	0.16	0	0	0	0.487	0.556	0	0.222	0.831
NEDD4	SCNN1G	4449308	4437627	9606.ENSP00000424827	9606.ENSP00000300061	0	0	0	0	0	0.472	0	0.694	0.831
PRPF40B	PRPF40A	4450249	4447382	9606.ENSP00000448073	9606.ENSP00000386458	0	0	0	0.951	0.158	0	0.8	0.797	0.831
CKS2	CDC6	4444630	4432832	9606.ENSP00000364976	9606.ENSP00000209728	0	0	0	0	0.535	0.457	0	0.386	0.831
PCNA	CKS1B	4445167	4438654	9606.ENSP00000368458	9606.ENSP00000311083	0	0	0	0	0.823	0	0	0.083	0.831
CDK4	CDC6	4434582	4432832	9606.ENSP00000257904	9606.ENSP00000209728	0	0	0	0	0.185	0.457	0	0.649	0.831
ENSG00000196689	CALM1	4450625	4441930	9606.ENSP00000459962	9606.ENSP00000349467	0	0	0	0	0	0.772	0	0.291	0.831
BRCA1	UBE2D1	4448999	4444286	9606.ENSP00000418960	9606.ENSP00000363019	0	0	0	0	0.049	0.726	0	0.401	0.83
MAPK8	NOTCH1	4446429	4436260	9606.ENSP00000378974	9606.ENSP00000277541	0	0	0	0	0.063	0.162	0	0.8	0.83
MTOR	ERBB2	4442490	4435897	9606.ENSP00000354558	9606.ENSP00000269571	0	0	0	0	0	0.08	0	0.823	0.83
CDC45	CDKN3	4448376	4440665	9606.ENSP00000405726	9606.ENSP00000335357	0	0	0	0	0.785	0	0	0.243	0.83
MRPS14	RPL13A	4449138	4445957	9606.ENSP00000420714	9606.ENSP00000375730	0.167	0	0	0	0.477	0.558	0	0.222	0.83
CDKN2A	CDC6	4448997	4432832	9606.ENSP00000418915	9606.ENSP00000209728	0	0	0	0	0.053	0.684	0	0.477	0.83
CTGF	EGFR	4442998	4436186	9606.ENSP00000356954	9606.ENSP00000275493	0	0	0	0	0.214	0.294	0	0.718	0.83
GRIN2B	PRKACA	4451206	4438521	9606.ENSP00000477455	9606.ENSP00000309591	0	0	0	0	0.062	0.168	0.8	0	0.83
SPTA1	CASP3	4443049	4438651	9606.ENSP00000357129	9606.ENSP00000311032	0	0	0	0	0.062	0.072	0.8	0.138	0.829
SCN5A	SCN4A	4448544	4447923	9606.ENSP00000410257	9606.ENSP00000396320	0	0	0	0.965	0.061	0.731	0.36	0.874	0.829
CACNA1A	CACNA1C	4442347	4435696	9606.ENSP00000353362	9606.ENSP00000266376	0	0	0	0.859	0.082	0	0.8	0.784	0.829
CDC25C	ATM	4439463	4436300	9606.ENSP00000321656	9606.ENSP00000278616	0	0	0	0	0	0.181	0	0.8	0.829
ZAP70	MAPK12	4435526	4432867	9606.ENSP00000264972	9606.ENSP00000215659	0	0	0	0.573	0	0.146	0.8	0.138	0.829
FOXO3	ATM	4447277	4436300	9606.ENSP00000385824	9606.ENSP00000278616	0	0	0	0	0	0.336	0	0.754	0.829
CDC25A	ATM	4437985	4436300	9606.ENSP00000303706	9606.ENSP00000278616	0	0	0	0	0	0.185	0	0.799	0.829
GRIN1	CALM2	4443769	4436014	9606.ENSP00000360608	9606.ENSP00000272298	0	0	0	0	0.061	0.796	0	0.182	0.829
FOXM1	MCM2	4441245	4435544	9606.ENSP00000342307	9606.ENSP00000265056	0	0	0	0	0.766	0.051	0	0.294	0.829
NUP98	NUP210	4439036	4434362	9606.ENSP00000316032	9606.ENSP00000254508	0	0	0	0	0.069	0.1	0	0.813	0.829
BMP2	ACVR1C	4445120	4433853	9606.ENSP00000368104	9606.ENSP00000243349	0	0	0	0	0	0.685	0	0.479	0.829
KCNQ2	CALM2	4442208	4436014	9606.ENSP00000352035	9606.ENSP00000272298	0	0	0	0	0.082	0.804	0	0.123	0.829
CUL1	SMAD2	4439878	4435021	9606.ENSP00000326804	9606.ENSP00000262160	0	0	0	0	0.061	0	0.8	0.167	0.829
KCNQ3	KCNQ1	4445817	4432663	9606.ENSP00000373648	9606.ENSP00000155840	0	0	0	0.834	0.061	0	0.8	0.796	0.829
NOS3	CAMK1	4437409	4434488	9606.ENSP00000297494	9606.ENSP00000256460	0	0	0	0	0	0	0.8	0.183	0.829
MYC	HNRNPK	4451407	4444702	9606.ENSP00000479618	9606.ENSP00000365439	0	0	0	0	0.062	0.099	0	0.813	0.828
PIK3CD	ERBB2	4444876	4435897	9606.ENSP00000366563	9606.ENSP00000269571	0	0	0	0	0	0.08	0.8	0.142	0.828
MMP9	EGFR	4443919	4436186	9606.ENSP00000361405	9606.ENSP00000275493	0	0	0	0	0	0	0	0.828	0.828
HSP90AA1	SKP1	4440643	4433537	9606.ENSP00000335153	9606.ENSP00000231487	0	0	0	0	0.235	0.441	0	0.631	0.828
KCNE3	KCNE4	4438602	4436449	9606.ENSP00000310557	9606.ENSP00000281830	0	0	0	0	0	0	0	0.828	0.828
JUN	PRKACB	4443699	4443602	9606.ENSP00000360266	9606.ENSP00000359719	0	0	0	0	0	0	0.8	0.174	0.827
PIK3CD	PTPN11	4444876	4441096	9606.ENSP00000366563	9606.ENSP00000340944	0	0	0	0	0.061	0.061	0.8	0.137	0.827
SRC	LCP2	4444215	4432628	9606.ENSP00000362680	9606.ENSP00000046794	0	0	0	0	0.061	0.475	0	0.678	0.827
CDK1	AR	4446389	4444436	9606.ENSP00000378699	9606.ENSP00000363822	0	0	0	0	0	0.379	0	0.734	0.827
MYBPC3	CSRP3	4450058	4449603	9606.ENSP00000442795	9606.ENSP00000431813	0	0	0	0	0.213	0	0	0.789	0.827
CDK1	MYBL2	4446389	4432993	9606.ENSP00000378699	9606.ENSP00000217026	0	0	0	0	0.588	0.186	0	0.525	0.827
PRKAA1	PRKAR2A	4441594	4435616	9606.ENSP00000346148	9606.ENSP00000265563	0	0	0	0	0.083	0.157	0.72	0.297	0.827
CDC25C	MAPK1	4439463	4432880	9606.ENSP00000321656	9606.ENSP00000215832	0	0	0	0	0.052	0.522	0	0.648	0.827
VAV1	AKT1	4451047	4450372	9606.ENSP00000472929	9606.ENSP00000451828	0	0	0	0	0	0.177	0	0.797	0.826
UBA52	MRPL3	4447538	4435531	9606.ENSP00000388107	9606.ENSP00000264995	0	0	0	0	0.461	0.616	0	0.228	0.826
CDC45	HMMR	4448376	4446202	9606.ENSP00000405726	9606.ENSP00000377492	0	0	0	0	0.802	0	0	0.16	0.826
SMAD3	TP53	4440414	4435880	9606.ENSP00000332973	9606.ENSP00000269305	0	0	0	0	0.049	0.328	0	0.749	0.826
MCM3	CCNE1	4451546	4435118	9606.ENSP00000480987	9606.ENSP00000262643	0	0	0	0	0.273	0.47	0	0.585	0.826
ATP1A3	ATP1A2	4450127	4442474	9606.ENSP00000444688	9606.ENSP00000354490	0	0	0.449	0.984	0.154	0	0.8	0.755	0.826
CAMK2B	PLCG1	4446447	4433874	9606.ENSP00000379098	9606.ENSP00000244007	0	0	0	0	0.061	0	0.8	0.15	0.826
CAV3	CAV1	4441200	4440933	9606.ENSP00000341940	9606.ENSP00000339191	0	0	0	0.967	0.061	0.121	0.8	0.869	0.825
CAMK2A	EP300	4446806	4435224	9606.ENSP00000381412	9606.ENSP00000263253	0	0	0	0	0.063	0	0.8	0.145	0.825
TTN	CASQ2	4450840	4434880	9606.ENSP00000467141	9606.ENSP00000261448	0	0	0	0	0.644	0	0	0.529	0.825
SKP2	CCNB1	4436120	4434484	9606.ENSP00000274255	9606.ENSP00000256442	0	0	0	0	0.327	0.377	0	0.616	0.825
SGCD	SNTB2	4440864	4440852	9606.ENSP00000338343	9606.ENSP00000338191	0	0	0	0	0.055	0	0.72	0.394	0.825
ACTG2	MYH7	4447434	4441728	9606.ENSP00000386857	9606.ENSP00000347507	0	0	0	0	0.088	0.325	0.54	0.455	0.825
CDH1	CCND1	4434944	4433391	9606.ENSP00000261769	9606.ENSP00000227507	0	0	0	0	0	0.294	0	0.763	0.825
CKS2	CDKN3	4444630	4440665	9606.ENSP00000364976	9606.ENSP00000335357	0	0	0	0	0.795	0.047	0	0.175	0.825
SCN10A	TRPM4	4447660	4434258	9606.ENSP00000390600	9606.ENSP00000252826	0	0	0	0	0	0	0.72	0.403	0.825
KCNIP2	CACNA1C	4449082	4435696	9606.ENSP00000420040	9606.ENSP00000266376	0	0	0	0	0.097	0.185	0	0.781	0.825
JUN	PRKACA	4443699	4438521	9606.ENSP00000360266	9606.ENSP00000309591	0	0	0	0	0	0	0.8	0.159	0.824
LDB3	ACTN4	4448174	4434247	9606.ENSP00000401437	9606.ENSP00000252699	0	0	0	0	0.447	0.565	0	0.327	0.824
ATP2A1	MYLPF	4441948	4439746	9606.ENSP00000349595	9606.ENSP00000325239	0	0	0	0	0.661	0.185	0	0.415	0.824
AKT1	CCNB1	4450372	4434484	9606.ENSP00000451828	9606.ENSP00000256442	0	0	0	0	0	0.138	0	0.804	0.824
ELAVL1	CCNA1	4447216	4434435	9606.ENSP00000385269	9606.ENSP00000255465	0	0	0	0	0.062	0	0.8	0.137	0.824
CTNNB1	BMP4	4441426	4433931	9606.ENSP00000344456	9606.ENSP00000245451	0	0	0	0	0	0.185	0	0.792	0.824
FOXM1	CDC6	4441245	4432832	9606.ENSP00000342307	9606.ENSP00000209728	0	0	0	0	0.583	0.123	0	0.555	0.823
ESR1	FOXM1	4448358	4441245	9606.ENSP00000405330	9606.ENSP00000342307	0	0	0	0	0	0.418	0	0.709	0.823
SMAD4	ZFYVE9	4441161	4436740	9606.ENSP00000341551	9606.ENSP00000287727	0	0	0	0	0.062	0.43	0	0.695	0.823
NOS1	CAV3	4451263	4441200	9606.ENSP00000477999	9606.ENSP00000341940	0	0	0	0	0.055	0.454	0	0.685	0.823
CACNA1E	CALM2	4442914	4436014	9606.ENSP00000356545	9606.ENSP00000272298	0	0	0	0	0.062	0.793	0	0.16	0.822
GRIN1	CACNG3	4443769	4432560	9606.ENSP00000360608	9606.ENSP00000005284	0	0	0	0	0.349	0	0.72	0.106	0.822
RUNX2	SMAD2	4443746	4435021	9606.ENSP00000360493	9606.ENSP00000262160	0	0	0	0	0	0.424	0	0.704	0.822
CDK2	EP300	4435732	4435224	9606.ENSP00000266970	9606.ENSP00000263253	0	0	0	0	0.061	0.65	0	0.501	0.822
PTEN	JUN	4443848	4443699	9606.ENSP00000361021	9606.ENSP00000360266	0	0	0	0	0	0.085	0	0.813	0.822
HNRNPF	CCNH	4448121	4434515	9606.ENSP00000400433	9606.ENSP00000256897	0	0	0	0	0.067	0.816	0	0.05	0.822
PRKAR1A	PRKAA1	4446068	4441594	9606.ENSP00000376475	9606.ENSP00000346148	0	0	0	0	0.083	0.157	0.72	0.276	0.822
MYC	CEBPB	4451407	4438125	9606.ENSP00000479618	9606.ENSP00000305422	0	0	0	0	0.088	0.454	0	0.671	0.822
SCN5A	CAV3	4448544	4441200	9606.ENSP00000410257	9606.ENSP00000341940	0	0	0	0	0.063	0.403	0	0.707	0.822
SNRPG	RBM25	4436020	4434986	9606.ENSP00000272348	9606.ENSP00000261973	0	0	0	0	0.137	0.802	0	0.044	0.822
BMPR2	CAV1	4444419	4440933	9606.ENSP00000363708	9606.ENSP00000339191	0	0	0	0	0	0.389	0	0.72	0.822
RBPJ	DTX1	4441499	4434558	9606.ENSP00000345206	9606.ENSP00000257600	0	0	0	0	0.061	0.186	0	0.785	0.822
JUN	RPS27A	4443699	4436015	9606.ENSP00000360266	9606.ENSP00000272317	0	0	0	0	0	0.799	0	0.146	0.821
FOXO3	PRKAA1	4447277	4441594	9606.ENSP00000385824	9606.ENSP00000346148	0	0	0	0	0.061	0.112	0.6	0.527	0.821
NEDD4	SCNN1A	4449308	4442340	9606.ENSP00000424827	9606.ENSP00000353292	0	0	0	0	0	0.473	0	0.675	0.821
CACNA1S	CALM2	4442625	4436014	9606.ENSP00000355192	9606.ENSP00000272298	0	0	0	0	0.061	0.792	0	0.16	0.821
ESR1	MAPK12	4448358	4432867	9606.ENSP00000405330	9606.ENSP00000215659	0	0	0	0	0	0.073	0.8	0.116	0.821
CD44	ANK3	4448037	4436396	9606.ENSP00000398632	9606.ENSP00000280772	0	0	0	0	0	0	0.8	0.143	0.821
GRIN2B	CACNG3	4451206	4432560	9606.ENSP00000477455	9606.ENSP00000005284	0	0	0	0	0.231	0.162	0.72	0.126	0.821
MAPK8	ATF3	4446429	4441415	9606.ENSP00000378974	9606.ENSP00000344352	0	0	0	0	0	0.26	0	0.768	0.821
PRKACB	TNNI3	4443602	4441191	9606.ENSP00000359719	9606.ENSP00000341838	0	0	0	0	0.063	0	0.8	0.123	0.821
FOXO3	IRS1	4447277	4438085	9606.ENSP00000385824	9606.ENSP00000304895	0	0	0	0	0.061	0.186	0	0.784	0.821
MYC	CCND2	4451407	4434845	9606.ENSP00000479618	9606.ENSP00000261254	0	0	0	0	0	0	0	0.821	0.821
PRKACB	BRAF	4443602	4436778	9606.ENSP00000359719	9606.ENSP00000288602	0	0	0	0.577	0.063	0.108	0.8	0.068	0.82
SMAD1	RUNX2	4449368	4443746	9606.ENSP00000426568	9606.ENSP00000360493	0	0	0	0	0	0.472	0	0.673	0.82
AKT2	NOS2	4445979	4439909	9606.ENSP00000375892	9606.ENSP00000327251	0	0	0	0	0.062	0.065	0.8	0.098	0.82
GRIA1	PRKACB	4449480	4443602	9606.ENSP00000428994	9606.ENSP00000359719	0	0	0	0	0.088	0.05	0.8	0.087	0.82
UBC	RPL13A	4449992	4445957	9606.ENSP00000441543	9606.ENSP00000375730	0	0	0	0	0.579	0.318	0	0.425	0.82
TPM1	MYH7	4442096	4441728	9606.ENSP00000351022	9606.ENSP00000347507	0	0	0	0	0.159	0.19	0	0.757	0.82
HRAS	MTOR	4448459	4442490	9606.ENSP00000407586	9606.ENSP00000354558	0	0	0	0	0.061	0.322	0	0.74	0.82
TTN	CAV3	4450840	4441200	9606.ENSP00000467141	9606.ENSP00000341940	0	0	0	0	0.651	0.05	0	0.499	0.819
PSEN1	CDH2	4439846	4435864	9606.ENSP00000326366	9606.ENSP00000269141	0	0	0	0	0	0.472	0	0.672	0.819
ATF3	CEBPB	4441415	4438125	9606.ENSP00000344352	9606.ENSP00000305422	0	0	0	0	0.357	0.407	0	0.563	0.819
CEBPB	MAPK12	4438125	4432867	9606.ENSP00000305422	9606.ENSP00000215659	0	0	0	0	0	0.085	0.8	0.092	0.819
BRCA1	CDKN2A	4448999	4448997	9606.ENSP00000418960	9606.ENSP00000418915	0	0	0	0	0	0.415	0	0.704	0.819
PRKACG	BRAF	4444863	4436778	9606.ENSP00000366488	9606.ENSP00000288602	0	0	0	0.593	0.063	0.108	0.8	0.057	0.819
MCM3	NUP88	4451546	4450610	9606.ENSP00000480987	9606.ENSP00000458954	0	0	0	0	0.103	0.807	0	0	0.819
ATP1A1	ATP2A2	4450152	4449928	9606.ENSP00000445306	9606.ENSP00000440045	0	0	0.447	0.715	0.19	0.064	0.72	0.415	0.819
CAMK2D	CREBBP	4440982	4435065	9606.ENSP00000339740	9606.ENSP00000262367	0	0	0	0	0.063	0	0.8	0.114	0.819
NOS1	AKT2	4451263	4445979	9606.ENSP00000477999	9606.ENSP00000375892	0	0	0	0	0.049	0.065	0.8	0.105	0.819
FOXO1	IRS1	4445233	4438085	9606.ENSP00000368880	9606.ENSP00000304895	0	0	0	0	0	0.08	0	0.811	0.819
KCNIP2	DPP6	4449082	4444940	9606.ENSP00000420040	9606.ENSP00000367001	0	0	0	0	0.081	0.058	0	0.807	0.818
AKT1	GJA1	4450372	4436500	9606.ENSP00000451828	9606.ENSP00000282561	0	0	0	0	0	0.053	0	0.815	0.818
YAP1	CTNNB1	4451342	4441426	9606.ENSP00000478927	9606.ENSP00000344456	0	0	0	0	0.089	0.434	0	0.675	0.818
CAMK2D	PLCG1	4440982	4433874	9606.ENSP00000339740	9606.ENSP00000244007	0	0	0	0	0.061	0	0.8	0.111	0.818
SCN5A	PKP2	4448544	4432648	9606.ENSP00000410257	9606.ENSP00000070846	0	0	0	0	0.061	0	0	0.813	0.818
SCN4B	SCN2B	4439529	4436324	9606.ENSP00000322460	9606.ENSP00000278947	0	0	0	0.726	0.177	0	0.72	0.895	0.818
